Time,Wholesale price corrected,group,tariff,hourly_last,Kosten_Stufen,Kosten_Dynamic,Kosten_Ein
2024-01-01 00:00:00,7.390500000000001,winter weekend,8.8,-40.0,-2.8000000000000003,-2.8000000000000003,-2.8000000000000003
2024-01-01 01:00:00,7.381050000000001,winter weekend,8.8,-38.25,-2.6775,-2.6775,-2.6775
2024-01-01 02:00:00,7.380000000000001,winter weekend,8.8,-35.0,-2.45,-2.45,-2.45
2024-01-01 03:00:00,7.379050000000001,winter weekend,8.8,-28.0,-1.96,-1.96,-1.96
2024-01-01 04:00:00,7.377150000000001,winter weekend,8.8,-25.0,-1.75,-1.75,-1.75
2024-01-01 05:00:00,7.378100000000001,winter weekend,8.8,-26.0,-1.82,-1.82,-1.82
2024-01-01 06:00:00,7.375250000000001,winter weekend,8.8,-18.0,-1.26,-1.26,-1.26
2024-01-01 07:00:00,7.378100000000001,winter weekend,8.8,-20.875,-1.46125,-1.46125,-1.46125
2024-01-01 08:00:00,7.380000000000001,winter weekend,8.8,-48.0,-3.36,-3.36,-3.36
2024-01-01 09:00:00,7.384200000000001,winter weekend,8.8,-160.5,-11.235,-11.235,-11.235
2024-01-01 10:00:00,7.386300000000001,winter weekend,8.8,-94.25,-6.5975,-6.5975,-6.5975
2024-01-01 11:00:00,7.436700000000001,winter weekend,8.8,-266.0,-18.62,-18.62,-18.62
2024-01-01 12:00:00,7.615200000000001,winter weekend,8.8,-97.5,-6.825,-6.825,-6.825
2024-01-01 13:00:00,7.585800000000001,winter weekend,8.8,-197.5,-13.825000000000001,-13.825000000000001,-13.825000000000001
2024-01-01 14:00:00,7.489200000000001,winter weekend,8.8,-93.875,-6.57125,-6.57125,-6.57125
2024-01-01 15:00:00,7.7643,winter weekend,8.8,-21.125,-1.47875,-1.47875,-1.47875
2024-01-01 16:00:00,11.9013,winter weekend,13.95,-27.375,-1.91625,-1.91625,-1.91625
2024-01-01 17:00:00,12.62265,winter weekend,13.95,-36.0,-2.52,-2.52,-2.52
2024-01-01 18:00:00,13.47,winter weekend,13.95,-37.5,-2.625,-2.625,-2.625
2024-01-01 19:00:00,13.07625,winter weekend,13.95,-35.5,-2.485,-2.485,-2.485
2024-01-01 20:00:00,12.42105,winter weekend,13.95,-37.5,-2.625,-2.625,-2.625
2024-01-01 21:00:00,11.88975,winter weekend,13.95,-38.0,-2.66,-2.66,-2.66
2024-01-01 22:00:00,12.32445,winter weekend,13.95,-40.5,-2.835,-2.835,-2.835
2024-01-01 23:00:00,11.11275,winter weekend,8.8,-60.0,-4.2,-4.2,-4.2
2024-01-02 00:00:00,10.59195,winter weekend,8.8,-59.25,-4.1475,-4.1475,-4.1475
2024-01-02 01:00:00,9.48735,winter weekend,8.8,-60.5,-4.235,-4.235,-4.235
2024-01-02 02:00:00,10.63815,winter weekend,8.8,-59.5,-4.165,-4.165,-4.165
2024-01-02 03:00:00,9.31095,winter weekend,8.8,-59.5,-4.165,-4.165,-4.165
2024-01-02 04:00:00,8.5434,winter weekend,8.8,34.875,3.0690000000000004,2.97951075,6.2775
2024-01-02 05:00:00,8.8269,winter weekend,8.8,-10.875,-0.76125,-0.76125,-0.76125
2024-01-02 06:00:00,12.38115,winter weekend,13.95,-2.125,-0.14875,-0.14875,-0.14875
2024-01-02 07:00:00,13.4805,winter weekend,13.95,1.75,0.24412499999999998,0.23590874999999997,0.315
2024-01-02 08:00:00,14.27535,winter weekend,13.95,-7.25,-0.5075000000000001,-0.5075000000000001,-0.5075000000000001
2024-01-02 09:00:00,14.17665,winter weekend,13.95,-143.25,-10.0275,-10.0275,-10.0275
2024-01-02 10:00:00,14.6229,winter weekend,13.95,-165.5,-11.585,-11.585,-11.585
2024-01-02 11:00:00,15.1017,winter weekend,13.95,-105.5,-7.385,-7.385,-7.385
2024-01-02 12:00:00,15.586799999999998,winter weekend,13.95,-55.75,-3.9025000000000003,-3.9025000000000003,-3.9025000000000003
2024-01-02 13:00:00,15.66135,winter weekend,13.95,-21.625,-1.51375,-1.51375,-1.51375
2024-01-02 14:00:00,15.7002,winter weekend,13.95,-47.5,-3.325,-3.325,-3.325
2024-01-02 15:00:00,15.775799999999998,winter weekend,13.95,-33.875,-2.37125,-2.37125,-2.37125
2024-01-02 16:00:00,16.143300000000004,winter weekend,18.28,0.375,0.06855,0.06053737500000001,0.0675
2024-01-02 17:00:00,15.876600000000002,winter weekend,13.95,-7.25,-0.5075000000000001,-0.5075000000000001,-0.5075000000000001
2024-01-02 18:00:00,15.24975,winter weekend,13.95,-7.375,-0.51625,-0.51625,-0.51625
2024-01-02 19:00:00,14.0139,winter weekend,13.95,-18.25,-1.2775,-1.2775,-1.2775
2024-01-02 20:00:00,13.37655,winter weekend,13.95,-49.75,-3.4825,-3.4825,-3.4825
2024-01-02 21:00:00,12.30345,winter weekend,13.95,-51.25,-3.5875,-3.5875,-3.5875
2024-01-02 22:00:00,11.58,winter weekend,13.95,-52.5,-3.6750000000000003,-3.6750000000000003,-3.6750000000000003
2024-01-02 23:00:00,8.16015,winter weekend,8.8,-61.5,-4.305,-4.305,-4.305
2024-01-03 00:00:00,7.372400000000001,winter weekend,8.8,-62.0,-4.34,-4.34,-4.34
2024-01-03 01:00:00,7.26315,winter weekend,8.8,-61.5,-4.305,-4.305,-4.305
2024-01-03 02:00:00,7.256500000000001,winter weekend,8.8,-60.0,-4.2,-4.2,-4.2
2024-01-03 03:00:00,7.25555,winter weekend,8.8,-61.0,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005
2024-01-03 04:00:00,7.25555,winter weekend,8.8,-58.25,-4.0775,-4.0775,-4.0775
2024-01-03 05:00:00,7.248900000000001,winter weekend,8.8,-15.0,-1.05,-1.05,-1.05
2024-01-03 06:00:00,7.49445,winter weekend,8.8,-2.125,-0.14875,-0.14875,-0.14875
2024-01-03 07:00:00,11.64195,winter weekend,13.95,50.375,7.0273125,5.8646323125,9.0675
2024-01-03 08:00:00,13.63905,winter weekend,13.95,-0.875,-0.06125,-0.06125,-0.06125
2024-01-03 09:00:00,13.74405,winter weekend,13.95,-1.375,-0.09625,-0.09625,-0.09625
2024-01-03 10:00:00,13.365,winter weekend,13.95,-29.375,-2.05625,-2.05625,-2.05625
2024-01-03 11:00:00,13.14345,winter weekend,13.95,-86.25,-6.0375000000000005,-6.0375000000000005,-6.0375000000000005
2024-01-03 12:00:00,13.03845,winter weekend,13.95,-50.25,-3.5175,-3.5175,-3.5175
2024-01-03 13:00:00,13.0941,winter weekend,13.95,-41.5,-2.9050000000000002,-2.9050000000000002,-2.9050000000000002
2024-01-03 14:00:00,13.7703,winter weekend,13.95,-14.5,-1.0150000000000001,-1.0150000000000001,-1.0150000000000001
2024-01-03 15:00:00,14.4339,winter weekend,13.95,-9.0,-0.63,-0.63,-0.63
2024-01-03 16:00:00,15.10695,winter weekend,13.95,0.25,0.034874999999999996,0.037767375,0.045
2024-01-03 17:00:00,16.0194,winter weekend,13.95,-2.25,-0.1575,-0.1575,-0.1575
2024-01-03 18:00:00,16.091850000000004,winter weekend,13.95,-13.875,-0.9712500000000001,-0.9712500000000001,-0.9712500000000001
2024-01-03 19:00:00,15.67815,winter weekend,13.95,-51.25,-3.5875,-3.5875,-3.5875
2024-01-03 20:00:00,15.06915,winter weekend,13.95,-55.75,-3.9025000000000003,-3.9025000000000003,-3.9025000000000003
2024-01-03 21:00:00,14.45805,winter weekend,13.95,-58.25,-4.0775,-4.0775,-4.0775
2024-01-03 22:00:00,14.205,winter weekend,13.95,-56.5,-3.955,-3.955,-3.955
2024-01-03 23:00:00,13.4826,winter weekend,13.95,-58.5,-4.095,-4.095,-4.095
2024-01-04 00:00:00,13.3965,winter weekend,13.95,-57.75,-4.0425,-4.0425,-4.0425
2024-01-04 01:00:00,12.6783,winter weekend,13.95,-59.5,-4.165,-4.165,-4.165
2024-01-04 02:00:00,11.58,winter weekend,13.95,-57.75,-4.0425,-4.0425,-4.0425
2024-01-04 03:00:00,10.0554,winter weekend,8.8,-59.25,-4.1475,-4.1475,-4.1475
2024-01-04 04:00:00,11.055,winter weekend,8.8,-56.5,-3.955,-3.955,-3.955
2024-01-04 05:00:00,13.44165,winter weekend,13.95,-37.25,-2.6075,-2.6075,-2.6075
2024-01-04 06:00:00,15.008250000000002,winter weekend,13.95,-2.5,-0.17500000000000002,-0.17500000000000002,-0.17500000000000002
2024-01-04 07:00:00,16.307100000000002,winter weekend,18.28,1.25,0.2285,0.20383875000000004,0.225
2024-01-04 08:00:00,16.984350000000003,winter weekend,18.28,-6.75,-0.47250000000000003,-0.47250000000000003,-0.47250000000000003
2024-01-04 09:00:00,17.271,winter weekend,18.28,-38.625,-2.70375,-2.70375,-2.70375
2024-01-04 10:00:00,16.99905,winter weekend,18.28,-8.5,-0.595,-0.595,-0.595
2024-01-04 11:00:00,16.833150000000003,winter weekend,18.28,-61.625,-4.31375,-4.31375,-4.31375
2024-01-04 12:00:00,16.4415,winter weekend,18.28,-42.375,-2.96625,-2.96625,-2.96625
2024-01-04 13:00:00,16.405800000000003,winter weekend,18.28,-73.75,-5.1625000000000005,-5.1625000000000005,-5.1625000000000005
2024-01-04 14:00:00,17.051550000000002,winter weekend,18.28,-28.25,-1.9775,-1.9775,-1.9775
2024-01-04 15:00:00,17.735100000000003,winter weekend,18.28,-5.0,-0.35000000000000003,-0.35000000000000003,-0.35000000000000003
2024-01-04 16:00:00,18.48165,winter weekend,18.28,0.25,0.045700000000000005,0.046204125,0.045
2024-01-04 17:00:00,21.36915,winter weekend,18.28,-0.75,-0.0525,-0.0525,-0.0525
2024-01-04 18:00:00,22.568250000000003,winter weekend,18.28,-0.375,-0.02625,-0.02625,-0.02625
2024-01-04 19:00:00,20.505000000000003,winter weekend,18.28,-39.0,-2.73,-2.73,-2.73
2024-01-04 20:00:00,18.256950000000003,winter weekend,18.28,-53.5,-3.745,-3.745,-3.745
2024-01-04 21:00:00,17.881050000000002,winter weekend,18.28,-60.25,-4.2175,-4.2175,-4.2175
2024-01-04 22:00:00,17.340300000000003,winter weekend,18.28,-58.25,-4.0775,-4.0775,-4.0775
2024-01-04 23:00:00,16.707150000000002,winter weekend,18.28,-57.5,-4.025,-4.025,-4.025
2024-01-05 00:00:00,16.418400000000002,winter weekend,18.28,-59.25,-4.1475,-4.1475,-4.1475
2024-01-05 01:00:00,15.83355,winter weekend,13.95,-59.75,-4.1825,-4.1825,-4.1825
2024-01-05 02:00:00,15.46605,winter weekend,13.95,-58.25,-4.0775,-4.0775,-4.0775
2024-01-05 03:00:00,15.06705,winter weekend,13.95,-57.25,-4.0075,-4.0075,-4.0075
2024-01-05 04:00:00,15.15525,winter weekend,13.95,-57.75,-4.0425,-4.0425,-4.0425
2024-01-05 05:00:00,15.36315,winter weekend,13.95,-38.0,-2.66,-2.66,-2.66
2024-01-05 06:00:00,15.885,winter weekend,13.95,-6.625,-0.46375,-0.46375,-0.46375
2024-01-05 07:00:00,16.515,winter weekend,18.28,0.875,0.15995,0.14450625,0.1575
2024-01-05 08:00:00,16.784850000000002,winter weekend,18.28,-1.5,-0.105,-0.105,-0.105
2024-01-05 09:00:00,17.34765,winter weekend,18.28,-11.625,-0.81375,-0.81375,-0.81375
2024-01-05 10:00:00,17.489400000000003,winter weekend,18.28,-18.75,-1.3125,-1.3125,-1.3125
2024-01-05 11:00:00,17.6931,winter weekend,18.28,-99.75,-6.9825,-6.9825,-6.9825
2024-01-05 12:00:00,17.0652,winter weekend,18.28,-61.0,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005
2024-01-05 13:00:00,16.9917,winter weekend,18.28,-78.125,-5.46875,-5.46875,-5.46875
2024-01-05 14:00:00,17.50305,winter weekend,18.28,3.25,0.5941000000000001,0.5688491250000001,0.585
2024-01-05 15:00:00,17.885250000000003,winter weekend,18.28,-13.625,-0.95375,-0.95375,-0.95375
2024-01-05 16:00:00,18.19185,winter weekend,18.28,0.5,0.09140000000000001,0.09095924999999999,0.09
2024-01-05 17:00:00,18.6549,winter weekend,18.28,-2.5,-0.17500000000000002,-0.17500000000000002,-0.17500000000000002
2024-01-05 18:00:00,18.767250000000004,winter weekend,18.28,-8.0,-0.56,-0.56,-0.56
2024-01-05 19:00:00,18.2958,winter weekend,18.28,-54.0,-3.7800000000000002,-3.7800000000000002,-3.7800000000000002
2024-01-05 20:00:00,17.889450000000004,winter weekend,18.28,-59.0,-4.13,-4.13,-4.13
2024-01-05 21:00:00,17.26995,winter weekend,18.28,-61.0,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005
2024-01-05 22:00:00,17.346600000000002,winter weekend,18.28,-59.75,-4.1825,-4.1825,-4.1825
2024-01-05 23:00:00,16.494000000000003,winter weekend,18.28,-60.0,-4.2,-4.2,-4.2
2024-01-06 00:00:00,16.016250000000003,winter weekend,13.95,-60.5,-4.235,-4.235,-4.235
2024-01-06 01:00:00,15.801,winter weekend,13.95,-63.5,-4.445,-4.445,-4.445
2024-01-06 02:00:00,15.37365,winter weekend,13.95,-59.25,-4.1475,-4.1475,-4.1475
2024-01-06 03:00:00,15.04605,winter weekend,13.95,-61.25,-4.2875000000000005,-4.2875000000000005,-4.2875000000000005
2024-01-06 04:00:00,15.04605,winter weekend,13.95,-59.5,-4.165,-4.165,-4.165
2024-01-06 05:00:00,15.21195,winter weekend,13.95,-46.5,-3.255,-3.255,-3.255
2024-01-06 06:00:00,15.2655,winter weekend,13.95,-35.5,-2.485,-2.485,-2.485
2024-01-06 07:00:00,15.925949999999998,winter weekend,13.95,-35.0,-2.45,-2.45,-2.45
2024-01-06 08:00:00,16.662000000000003,winter weekend,18.28,-55.5,-3.8850000000000002,-3.8850000000000002,-3.8850000000000002
2024-01-06 09:00:00,17.06415,winter weekend,18.28,-111.5,-7.805000000000001,-7.805000000000001,-7.805000000000001
2024-01-06 10:00:00,17.596500000000002,winter weekend,18.28,-122.0,-8.540000000000001,-8.540000000000001,-8.540000000000001
2024-01-06 11:00:00,17.925150000000002,winter weekend,18.28,-134.25,-9.3975,-9.3975,-9.3975
2024-01-06 12:00:00,17.791800000000002,winter weekend,18.28,-164.0,-11.48,-11.48,-11.48
2024-01-06 13:00:00,17.378100000000003,winter weekend,18.28,-227.5,-15.925,-15.925,-15.925
2024-01-06 14:00:00,17.09775,winter weekend,18.28,-72.75,-5.0925,-5.0925,-5.0925
2024-01-06 15:00:00,17.36445,winter weekend,18.28,-44.5,-3.115,-3.115,-3.115
2024-01-06 16:00:00,17.864250000000002,winter weekend,18.28,-32.0,-2.24,-2.24,-2.24
2024-01-06 17:00:00,18.32835,winter weekend,18.28,-44.25,-3.0975,-3.0975,-3.0975
2024-01-06 18:00:00,18.26115,winter weekend,18.28,-31.875,-2.23125,-2.23125,-2.23125
2024-01-06 19:00:00,17.775000000000002,winter weekend,18.28,-49.75,-3.4825,-3.4825,-3.4825
2024-01-06 20:00:00,17.054700000000004,winter weekend,18.28,-54.0,-3.7800000000000002,-3.7800000000000002,-3.7800000000000002
2024-01-06 21:00:00,16.620000000000005,winter weekend,18.28,-64.0,-4.48,-4.48,-4.48
2024-01-06 22:00:00,16.46985,winter weekend,18.28,-63.75,-4.4625,-4.4625,-4.4625
2024-01-06 23:00:00,15.76635,winter weekend,13.95,-65.0,-4.55,-4.55,-4.55
2024-01-07 00:00:00,16.2084,winter weekend,18.28,-63.0,-4.41,-4.41,-4.41
2024-01-07 01:00:00,15.7611,winter weekend,13.95,-65.0,-4.55,-4.55,-4.55
2024-01-07 02:00:00,15.4398,winter weekend,13.95,-63.75,-4.4625,-4.4625,-4.4625
2024-01-07 03:00:00,15.0933,winter weekend,13.95,-65.0,-4.55,-4.55,-4.55
2024-01-07 04:00:00,14.9253,winter weekend,13.95,-63.25,-4.4275,-4.4275,-4.4275
2024-01-07 05:00:00,14.9484,winter weekend,13.95,-43.5,-3.045,-3.045,-3.045
2024-01-07 06:00:00,15.2445,winter weekend,13.95,-29.125,-2.03875,-2.03875,-2.03875
2024-01-07 07:00:00,15.537450000000002,winter weekend,13.95,-7.375,-0.51625,-0.51625,-0.51625
2024-01-07 08:00:00,15.96795,winter weekend,13.95,-22.5,-1.575,-1.575,-1.575
2024-01-07 09:00:00,16.290300000000002,winter weekend,18.28,-144.25,-10.0975,-10.0975,-10.0975
2024-01-07 10:00:00,16.53075,winter weekend,18.28,-171.25,-11.9875,-11.9875,-11.9875
2024-01-07 11:00:00,16.739700000000003,winter weekend,18.28,-276.25,-19.337500000000002,-19.337500000000002,-19.337500000000002
2024-01-07 12:00:00,16.689300000000003,winter weekend,18.28,-285.25,-19.9675,-19.9675,-19.9675
2024-01-07 13:00:00,16.285050000000002,winter weekend,18.28,-235.25,-16.4675,-16.4675,-16.4675
2024-01-07 14:00:00,16.235700000000005,winter weekend,18.28,-169.75,-11.8825,-11.8825,-11.8825
2024-01-07 15:00:00,16.621050000000004,winter weekend,18.28,-72.75,-5.0925,-5.0925,-5.0925
2024-01-07 16:00:00,17.189100000000003,winter weekend,18.28,-35.25,-2.4675000000000002,-2.4675000000000002,-2.4675000000000002
2024-01-07 17:00:00,18.06585,winter weekend,18.28,-24.0,-1.68,-1.68,-1.68
2024-01-07 18:00:00,18.38925,winter weekend,18.28,-23.5,-1.645,-1.645,-1.645
2024-01-07 19:00:00,18.25275,winter weekend,18.28,-57.25,-4.0075,-4.0075,-4.0075
2024-01-07 20:00:00,17.932500000000005,winter weekend,18.28,-57.5,-4.025,-4.025,-4.025
2024-01-07 21:00:00,17.17755,winter weekend,18.28,-60.25,-4.2175,-4.2175,-4.2175
2024-01-07 22:00:00,16.95285,winter weekend,18.28,-58.25,-4.0775,-4.0775,-4.0775
2024-01-07 23:00:00,16.1853,winter weekend,18.28,-61.5,-4.305,-4.305,-4.305
2024-01-08 00:00:00,16.517100000000003,winter weekday,16.6,-59.25,-4.1475,-4.1475,-4.1475
2024-01-08 01:00:00,16.2336,winter weekday,16.6,45.0,7.4700000000000015,7.30512,8.1
2024-01-08 02:00:00,15.971099999999998,winter weekday,16.6,-56.625,-3.96375,-3.96375,-3.96375
2024-01-08 03:00:00,15.68655,winter weekday,16.6,-61.0,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005
2024-01-08 04:00:00,15.620400000000002,winter weekday,16.6,-59.75,-4.1825,-4.1825,-4.1825
2024-01-08 05:00:00,16.000500000000002,winter weekday,16.6,-58.0,-4.0600000000000005,-4.0600000000000005,-4.0600000000000005
2024-01-08 06:00:00,17.2815,winter weekday,16.6,-57.5,-4.025,-4.025,-4.025
2024-01-08 07:00:00,19.0455,winter weekday,21.38,-58.0,-4.0600000000000005,-4.0600000000000005,-4.0600000000000005
2024-01-08 08:00:00,20.096550000000004,winter weekday,21.38,-69.75,-4.8825,-4.8825,-4.8825
2024-01-08 09:00:00,19.75215,winter weekday,21.38,-108.75,-7.6125,-7.6125,-7.6125
2024-01-08 10:00:00,18.993,winter weekday,21.38,-119.75,-8.3825,-8.3825,-8.3825
2024-01-08 11:00:00,18.195000000000004,winter weekday,16.6,-118.5,-8.295,-8.295,-8.295
2024-01-08 12:00:00,17.407500000000002,winter weekday,16.6,-125.0,-8.75,-8.75,-8.75
2024-01-08 13:00:00,17.103,winter weekday,16.6,-76.75,-5.3725000000000005,-5.3725000000000005,-5.3725000000000005
2024-01-08 14:00:00,17.880000000000003,winter weekday,16.6,-108.5,-7.595,-7.595,-7.595
2024-01-08 15:00:00,18.717900000000004,winter weekday,16.6,-57.25,-4.0075,-4.0075,-4.0075
2024-01-08 16:00:00,19.651350000000004,winter weekday,21.38,-42.125,-2.94875,-2.94875,-2.94875
2024-01-08 17:00:00,20.938650000000003,winter weekday,21.38,-48.5,-3.395,-3.395,-3.395
2024-01-08 18:00:00,21.03105,winter weekday,21.38,-53.5,-3.745,-3.745,-3.745
2024-01-08 19:00:00,20.2026,winter weekday,21.38,-61.75,-4.3225,-4.3225,-4.3225
2024-01-08 20:00:00,19.37205,winter weekday,21.38,-61.75,-4.3225,-4.3225,-4.3225
2024-01-08 21:00:00,18.17715,winter weekday,16.6,-62.75,-4.3925,-4.3925,-4.3925
2024-01-08 22:00:00,17.877900000000004,winter weekday,16.6,-62.25,-4.3575,-4.3575,-4.3575
2024-01-08 23:00:00,16.98645,winter weekday,16.6,-60.5,-4.235,-4.235,-4.235
2024-01-09 00:00:00,16.6368,winter weekday,16.6,-60.5,-4.235,-4.235,-4.235
2024-01-09 01:00:00,16.5192,winter weekday,16.6,-61.0,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005
2024-01-09 02:00:00,16.305000000000003,winter weekday,16.6,-60.0,-4.2,-4.2,-4.2
2024-01-09 03:00:00,16.2147,winter weekday,16.6,-61.75,-4.3225,-4.3225,-4.3225
2024-01-09 04:00:00,16.3806,winter weekday,16.6,-55.75,-3.9025000000000003,-3.9025000000000003,-3.9025000000000003
2024-01-09 05:00:00,16.754400000000004,winter weekday,16.6,-5.875,-0.41125,-0.41125,-0.41125
2024-01-09 06:00:00,18.773550000000004,winter weekday,16.6,6.5,1.0790000000000002,1.2202807500000004,1.17
2024-01-09 07:00:00,20.4063,winter weekday,21.38,118.125,25.255125,24.104941875000005,21.2625
2024-01-09 08:00:00,21.370200000000004,winter weekday,21.38,135.625,28.996624999999998,28.983333750000007,24.4125
2024-01-09 09:00:00,20.07555,winter weekday,21.38,63.125,13.496125,12.672690937499999,11.3625
2024-01-09 10:00:00,19.26495,winter weekday,21.38,-18.0,-1.26,-1.26,-1.26
2024-01-09 11:00:00,18.4869,winter weekday,16.6,-13.25,-0.9275,-0.9275,-0.9275
2024-01-09 12:00:00,17.903100000000002,winter weekday,16.6,-26.625,-1.86375,-1.86375,-1.86375
2024-01-09 13:00:00,17.9661,winter weekday,16.6,-35.5,-2.485,-2.485,-2.485
2024-01-09 14:00:00,19.023450000000004,winter weekday,21.38,6.875,1.4698749999999998,1.3078621875000003,1.2375
2024-01-09 15:00:00,19.917000000000005,winter weekday,21.38,-2.75,-0.1925,-0.1925,-0.1925
2024-01-09 16:00:00,20.804250000000003,winter weekday,21.38,0.0,0.0,0.0,0.0
2024-01-09 17:00:00,21.853200000000005,winter weekday,21.38,0.5,0.1069,0.10926600000000003,0.09
2024-01-09 18:00:00,21.849000000000004,winter weekday,21.38,0.875,0.187075,0.19117875000000006,0.1575
2024-01-09 19:00:00,21.075150000000004,winter weekday,21.38,-21.875,-1.53125,-1.53125,-1.53125
2024-01-09 20:00:00,20.0052,winter weekday,21.38,-49.75,-3.4825,-3.4825,-3.4825
2024-01-09 21:00:00,19.106400000000004,winter weekday,21.38,-56.25,-3.9375,-3.9375,-3.9375
2024-01-09 22:00:00,18.528900000000004,winter weekday,16.6,-55.0,-3.85,-3.85,-3.85
2024-01-09 23:00:00,17.574450000000002,winter weekday,16.6,-56.75,-3.9725,-3.9725,-3.9725
2024-01-10 00:00:00,16.755450000000003,winter weekday,16.6,-57.0,-3.99,-3.99,-3.99
2024-01-10 01:00:00,16.489800000000002,winter weekday,16.6,-57.75,-4.0425,-4.0425,-4.0425
2024-01-10 02:00:00,16.48665,winter weekday,16.6,-56.75,-3.9725,-3.9725,-3.9725
2024-01-10 03:00:00,16.41945,winter weekday,16.6,-57.0,-3.99,-3.99,-3.99
2024-01-10 04:00:00,16.4415,winter weekday,16.6,-44.125,-3.08875,-3.08875,-3.08875
2024-01-10 05:00:00,16.73025,winter weekday,16.6,-0.875,-0.06125,-0.06125,-0.06125
2024-01-10 06:00:00,18.812400000000004,winter weekday,16.6,25.375,4.21225,4.773646500000001,4.5675
2024-01-10 07:00:00,20.640450000000005,winter weekday,21.38,108.75,23.25075,22.446489375000006,19.575
2024-01-10 08:00:00,22.2144,winter weekday,21.38,131.375,28.087974999999997,29.184168,23.6475
2024-01-10 09:00:00,21.07095,winter weekday,21.38,31.25,6.68125,6.584671875000001,5.625
2024-01-10 10:00:00,19.8288,winter weekday,21.38,25.625,5.478625,5.081130000000001,4.6125
2024-01-10 11:00:00,18.83865,winter weekday,16.6,4.375,0.7262500000000001,0.8241909375,0.7875
2024-01-10 12:00:00,18.112050000000004,winter weekday,16.6,-35.375,-2.47625,-2.47625,-2.47625
2024-01-10 13:00:00,18.469050000000003,winter weekday,16.6,48.5,8.051,8.957489250000002,8.73
2024-01-10 14:00:00,19.235550000000003,winter weekday,21.38,-1.875,-0.13125,-0.13125,-0.13125
2024-01-10 15:00:00,20.379,winter weekday,21.38,18.625,3.982025,3.7955887500000003,3.3525
2024-01-10 16:00:00,21.517200000000003,winter weekday,21.38,38.625,8.258025,8.311018500000001,6.952500000000001
2024-01-10 17:00:00,22.477950000000003,winter weekday,21.38,24.25,5.18465,5.450902875000001,4.365
2024-01-10 18:00:00,22.08,winter weekday,21.38,-0.625,-0.043750000000000004,-0.043750000000000004,-0.043750000000000004
2024-01-10 19:00:00,21.255750000000003,winter weekday,21.38,-34.25,-2.3975,-2.3975,-2.3975
2024-01-10 20:00:00,19.980000000000004,winter weekday,21.38,-34.75,-2.4325,-2.4325,-2.4325
2024-01-10 21:00:00,18.9048,winter weekday,16.6,-44.25,-3.0975,-3.0975,-3.0975
2024-01-10 22:00:00,18.351450000000003,winter weekday,16.6,-45.5,-3.185,-3.185,-3.185
2024-01-10 23:00:00,17.463150000000002,winter weekday,16.6,-45.0,-3.15,-3.15,-3.15
2024-01-11 00:00:00,17.01375,winter weekday,16.6,-47.0,-3.29,-3.29,-3.29
2024-01-11 01:00:00,16.68195,winter weekday,16.6,-52.75,-3.6925,-3.6925,-3.6925
2024-01-11 02:00:00,16.54125,winter weekday,16.6,-57.0,-3.99,-3.99,-3.99
2024-01-11 03:00:00,16.0299,winter weekday,16.6,-57.0,-3.99,-3.99,-3.99
2024-01-11 04:00:00,15.98475,winter weekday,16.6,-54.25,-3.7975,-3.7975,-3.7975
2024-01-11 05:00:00,16.762800000000002,winter weekday,16.6,-10.25,-0.7175,-0.7175,-0.7175
2024-01-11 06:00:00,18.09735,winter weekday,16.6,7.75,1.2865,1.402544625,1.395
2024-01-11 07:00:00,19.6503,winter weekday,21.38,135.625,28.996624999999998,26.650719375000005,24.4125
2024-01-11 08:00:00,22.185,winter weekday,21.38,112.125,23.972325,24.87493125,20.1825
2024-01-11 09:00:00,20.941800000000004,winter weekday,21.38,44.625,9.540825,9.345278250000003,8.0325
2024-01-11 10:00:00,19.313250000000004,winter weekday,21.38,-34.0,-2.38,-2.38,-2.38
2024-01-11 11:00:00,18.5604,winter weekday,16.6,19.0,3.1540000000000004,3.526476,3.42
2024-01-11 12:00:00,17.8149,winter weekday,16.6,4.75,0.7885000000000001,0.8462077500000001,0.855
2024-01-11 13:00:00,17.775000000000002,winter weekday,16.6,21.0,3.486,3.7327500000000002,3.7800000000000002
2024-01-11 14:00:00,18.507900000000003,winter weekday,16.6,20.375,3.3822500000000004,3.7709846250000005,3.6675
2024-01-11 15:00:00,19.7658,winter weekday,21.38,17.625,3.768225,3.4837222499999996,3.1725
2024-01-11 16:00:00,21.80175,winter weekday,21.38,-0.5,-0.035,-0.035,-0.035
2024-01-11 17:00:00,23.139450000000004,winter weekday,21.38,-1.5,-0.105,-0.105,-0.105
2024-01-11 18:00:00,21.732450000000004,winter weekday,21.38,-1.25,-0.08750000000000001,-0.08750000000000001,-0.08750000000000001
2024-01-11 19:00:00,21.272550000000003,winter weekday,21.38,-35.75,-2.5025,-2.5025,-2.5025
2024-01-11 20:00:00,19.757400000000004,winter weekday,21.38,-42.5,-2.975,-2.975,-2.975
2024-01-11 21:00:00,18.63495,winter weekday,16.6,-45.5,-3.185,-3.185,-3.185
2024-01-11 22:00:00,17.880000000000003,winter weekday,16.6,-45.5,-3.185,-3.185,-3.185
2024-01-11 23:00:00,17.5881,winter weekday,16.6,-46.0,-3.22,-3.22,-3.22
