,Time,Wholesale price corrected,group,tariff
6070,2023-09-10 22:00:00.000,29.970507000000005,summer weekend,31.66
6071,2023-09-10 23:00:00.000,30.487800000000004,summer weekend,31.66
6072,2023-09-11 00:00:00.000,29.535681000000004,summer weekday,30.1
6073,2023-09-11 01:00:00.000,29.366998500000005,summer weekday,30.1
6074,2023-09-11 02:00:00.000,28.994647500000006,summer weekday,30.1
6075,2023-09-11 03:00:00.000,29.207062500000006,summer weekday,30.1
6076,2023-09-11 04:00:00.000,30.389089500000004,summer weekday,30.1
6077,2023-09-11 05:00:00.000,35.686969500000004,summer weekday,34.9
6078,2023-09-11 06:00:00.000,39.7603395,summer weekday,34.9
6079,2023-09-11 07:00:00.000,34.416228000000004,summer weekday,34.9
6080,2023-09-11 08:00:00.000,31.487400000000004,summer weekday,30.1
6081,2023-09-11 09:00:00.000,29.258292000000004,summer weekday,30.1
6082,2023-09-11 10:00:00.000,28.509841500000004,summer weekday,30.1
6083,2023-09-11 11:00:00.000,28.322416500000006,summer weekday,30.1
6084,2023-09-11 12:00:00.000,28.1699775,summer weekday,30.1
6085,2023-09-11 13:00:00.000,28.488600000000005,summer weekday,30.1
6086,2023-09-11 14:00:00.000,28.929673500000007,summer weekday,30.1
6087,2023-09-11 15:00:00.000,29.885541000000003,summer weekday,30.1
6088,2023-09-11 16:00:00.000,33.9776535,summer weekday,34.9
6089,2023-09-11 17:00:00.000,50.69346449999999,summer weekday,34.9
6090,2023-09-11 18:00:00.000,82.87558649999998,summer weekday,34.9
6091,2023-09-11 19:00:00.000,73.3618935,summer weekday,34.9
6092,2023-09-11 20:00:00.000,45.2456445,summer weekday,34.9
6093,2023-09-11 21:00:00.000,35.839408500000005,summer weekday,34.9
6094,2023-09-11 22:00:00.000,32.354553,summer weekday,30.1
6095,2023-09-11 23:00:00.000,30.657732000000003,summer weekday,30.1
6096,2023-09-12 00:00:00.000,30.505293000000005,summer weekday,30.1
6097,2023-09-12 01:00:00.000,30.596506500000007,summer weekday,30.1
6098,2023-09-12 02:00:00.000,30.5665185,summer weekday,30.1
6099,2023-09-12 03:00:00.000,30.657732000000003,summer weekday,30.1
6100,2023-09-12 04:00:00.000,31.87974300000001,summer weekday,30.1
6101,2023-09-12 05:00:00.000,36.556621500000006,summer weekday,34.9
6102,2023-09-12 06:00:00.000,45.98035049999999,summer weekday,34.9
6103,2023-09-12 07:00:00.000,35.73320100000001,summer weekday,34.9
6104,2023-09-12 08:00:00.000,32.764389,summer weekday,34.9
6105,2023-09-12 09:00:00.000,31.403683500000007,summer weekday,30.1
6106,2023-09-12 10:00:00.000,30.061720500000007,summer weekday,30.1
6107,2023-09-12 11:00:00.000,29.420727000000007,summer weekday,30.1
6108,2023-09-12 12:00:00.000,29.06212050000001,summer weekday,30.1
6109,2023-09-12 13:00:00.000,29.498196000000007,summer weekday,30.1
6110,2023-09-12 14:00:00.000,29.850555000000007,summer weekday,30.1
6111,2023-09-12 15:00:00.000,31.00884150000001,summer weekday,30.1
6112,2023-09-12 16:00:00.000,34.912279500000004,summer weekday,34.9
6113,2023-09-12 17:00:00.000,41.17477349999999,summer weekday,34.9
6114,2023-09-12 18:00:00.000,52.85634899999999,summer weekday,34.9
6115,2023-09-12 19:00:00.000,40.561269,summer weekday,34.9
6116,2023-09-12 20:00:00.000,34.438719000000006,summer weekday,34.9
6117,2023-09-12 21:00:00.000,31.806022500000005,summer weekday,30.1
6118,2023-09-12 22:00:00.000,29.0846115,summer weekday,30.1
6119,2023-09-12 23:00:00.000,30.668977500000004,summer weekday,30.1
6120,2023-09-13 00:00:00.000,29.850555000000007,summer weekday,30.1
6121,2023-09-13 01:00:00.000,29.595657000000003,summer weekday,30.1
6122,2023-09-13 02:00:00.000,29.083362000000005,summer weekday,30.1
6123,2023-09-13 03:00:00.000,29.049625500000005,summer weekday,30.1
6124,2023-09-13 04:00:00.000,29.603154000000007,summer weekday,30.1
6125,2023-09-13 05:00:00.000,32.954313000000006,summer weekday,34.9
6126,2023-09-13 06:00:00.000,34.8248145,summer weekday,34.9
6127,2023-09-13 07:00:00.000,34.576164000000006,summer weekday,34.9
6128,2023-09-13 08:00:00.000,32.9755545,summer weekday,34.9
6129,2023-09-13 09:00:00.000,30.2641395,summer weekday,30.1
6130,2023-09-13 10:00:00.000,29.470707000000008,summer weekday,30.1
6131,2023-09-13 11:00:00.000,29.109601500000004,summer weekday,30.1
6132,2023-09-13 12:00:00.000,28.967158500000004,summer weekday,30.1
6133,2023-09-13 13:00:00.000,28.865949000000004,summer weekday,30.1
6134,2023-09-13 14:00:00.000,29.27578500000001,summer weekday,30.1
6135,2023-09-13 15:00:00.000,29.365749000000008,summer weekday,30.1
6136,2023-09-13 16:00:00.000,30.411580500000007,summer weekday,30.1
6137,2023-09-13 17:00:00.000,32.984301,summer weekday,34.9
6138,2023-09-13 18:00:00.000,36.547875,summer weekday,34.9
6139,2023-09-13 19:00:00.000,35.069716500000006,summer weekday,34.9
6140,2023-09-13 20:00:00.000,32.7106605,summer weekday,34.9
6141,2023-09-13 21:00:00.000,30.663979500000007,summer weekday,30.1
6142,2023-09-13 22:00:00.000,29.6218965,summer weekday,30.1
6143,2023-09-13 23:00:00.000,29.400735,summer weekday,30.1
6144,2023-09-14 00:00:00.000,29.223306000000004,summer weekday,30.1
6145,2023-09-14 01:00:00.000,29.705613,summer weekday,30.1
6146,2023-09-14 02:00:00.000,29.925525000000004,summer weekday,30.1
6147,2023-09-14 03:00:00.000,29.774335500000007,summer weekday,30.1
6148,2023-09-14 04:00:00.000,30.455313000000004,summer weekday,30.1
6149,2023-09-14 05:00:00.000,35.129692500000004,summer weekday,34.9
6150,2023-09-14 06:00:00.000,40.011489,summer weekday,34.9
6151,2023-09-14 07:00:00.000,36.831511500000005,summer weekday,34.9
6152,2023-09-14 08:00:00.000,32.114649,summer weekday,30.1
6153,2023-09-14 09:00:00.000,29.465709,summer weekday,30.1
6154,2023-09-14 10:00:00.000,28.81222050000001,summer weekday,30.1
6155,2023-09-14 11:00:00.000,28.769737500000005,summer weekday,30.1
6156,2023-09-14 12:00:00.000,28.571067000000003,summer weekday,30.1
6157,2023-09-14 13:00:00.000,28.381143,summer weekday,30.1
6158,2023-09-14 14:00:00.000,28.576065000000003,summer weekday,30.1
6159,2023-09-14 15:00:00.000,29.133342000000003,summer weekday,30.1
6160,2023-09-14 16:00:00.000,31.967208000000007,summer weekday,30.1
6161,2023-09-14 17:00:00.000,38.9856495,summer weekday,34.9
6162,2023-09-14 18:00:00.000,46.82376299999999,summer weekday,34.9
6163,2023-09-14 19:00:00.000,40.583760000000005,summer weekday,34.9
6164,2023-09-14 20:00:00.000,34.028883,summer weekday,34.9
6165,2023-09-14 21:00:00.000,31.629843000000005,summer weekday,30.1
6166,2023-09-14 22:00:00.000,29.784331500000004,summer weekday,30.1
6167,2023-09-14 23:00:00.000,29.974255500000005,summer weekday,30.1
6168,2023-09-15 00:00:00.000,29.489449500000003,summer weekday,30.1
6169,2023-09-15 01:00:00.000,29.41323000000001,summer weekday,30.1
6170,2023-09-15 02:00:00.000,29.568168000000004,summer weekday,30.1
6171,2023-09-15 03:00:00.000,29.763090000000005,summer weekday,30.1
6172,2023-09-15 04:00:00.000,29.791828500000005,summer weekday,30.1
6173,2023-09-15 05:00:00.000,34.691118,summer weekday,34.9
6174,2023-09-15 06:00:00.000,36.2192565,summer weekday,34.9
6175,2023-09-15 07:00:00.000,32.9955465,summer weekday,34.9
6176,2023-09-15 08:00:00.000,30.410331000000003,summer weekday,30.1
6177,2023-09-15 09:00:00.000,29.06087100000001,summer weekday,30.1
6178,2023-09-15 10:00:00.000,28.546077000000007,summer weekday,30.1
6179,2023-09-15 11:00:00.000,27.18537150000001,summer weekday,25.44
6180,2023-09-15 12:00:00.000,25.226155500000004,summer weekday,25.44
6181,2023-09-15 13:00:00.000,26.2632405,summer weekday,25.44
6182,2023-09-15 14:00:00.000,27.973806000000003,summer weekday,30.1
6183,2023-09-15 15:00:00.000,29.038380000000004,summer weekday,30.1
6184,2023-09-15 16:00:00.000,31.696066500000004,summer weekday,30.1
6185,2023-09-15 17:00:00.000,36.761539500000005,summer weekday,34.9
6186,2023-09-15 18:00:00.000,41.09230649999999,summer weekday,34.9
6187,2023-09-15 19:00:00.000,35.204662500000005,summer weekday,34.9
6188,2023-09-15 20:00:00.000,31.443667500000007,summer weekday,30.1
6189,2023-09-15 21:00:00.000,30.11794800000001,summer weekday,30.1
6190,2023-09-15 22:00:00.000,29.3345115,summer weekday,30.1
6191,2023-09-15 23:00:00.000,29.393238000000007,summer weekday,30.1
6192,2023-09-16 00:00:00.000,29.115849000000004,summer weekend,27.0
6193,2023-09-16 01:00:00.000,28.928424000000003,summer weekend,27.0
6194,2023-09-16 02:00:00.000,28.80847200000001,summer weekend,27.0
6195,2023-09-16 03:00:00.000,29.20331400000001,summer weekend,27.0
6196,2023-09-16 04:00:00.000,28.95716250000001,summer weekend,27.0
6197,2023-09-16 05:00:00.000,30.2966265,summer weekend,31.66
6198,2023-09-16 06:00:00.000,31.222506000000003,summer weekend,31.66
6199,2023-09-16 07:00:00.000,30.071716500000004,summer weekend,31.66
6200,2023-09-16 08:00:00.000,28.712260500000006,summer weekend,27.0
6201,2023-09-16 09:00:00.000,27.239100000000004,summer weekend,27.0
6202,2023-09-16 10:00:00.000,25.4860515,summer weekend,27.0
6203,2023-09-16 11:00:00.000,24.175326,summer weekend,27.0
6204,2023-09-16 12:00:00.000,21.421428,summer weekend,19.7
6205,2023-09-16 13:00:00.000,21.66633,summer weekend,19.7
6206,2023-09-16 14:00:00.000,26.671827000000004,summer weekend,27.0
6207,2023-09-16 15:00:00.000,28.293678000000007,summer weekend,27.0
6208,2023-09-16 16:00:00.000,30.882642,summer weekend,31.66
6209,2023-09-16 17:00:00.000,34.056372,summer weekend,31.66
6210,2023-09-16 18:00:00.000,40.013988000000005,summer weekend,31.66
6211,2023-09-16 19:00:00.000,35.313369,summer weekend,31.66
6212,2023-09-16 20:00:00.000,32.0484255,summer weekend,31.66
6213,2023-09-16 21:00:00.000,30.491548500000007,summer weekend,31.66
6214,2023-09-16 22:00:00.000,29.850555000000007,summer weekend,31.66
6215,2023-09-16 23:00:00.000,30.986350500000004,summer weekend,31.66
6216,2023-09-17 00:00:00.000,30.531532500000004,summer weekend,31.66
6217,2023-09-17 01:00:00.000,30.446566500000007,summer weekend,31.66
6218,2023-09-17 02:00:00.000,29.935521000000005,summer weekend,31.66
6219,2023-09-17 03:00:00.000,30.075465,summer weekend,31.66
6220,2023-09-17 04:00:00.000,29.758092000000005,summer weekend,31.66
6221,2023-09-17 05:00:00.000,29.7343515,summer weekend,31.66
6222,2023-09-17 06:00:00.000,30.279133500000007,summer weekend,31.66
6223,2023-09-17 07:00:00.000,29.090859000000005,summer weekend,27.0
6224,2023-09-17 08:00:00.000,27.758892000000003,summer weekend,27.0
6225,2023-09-17 09:00:00.000,26.213260500000004,summer weekend,27.0
6226,2023-09-17 10:00:00.000,22.3423095,summer weekend,19.7
6227,2023-09-17 11:00:00.000,20.0182395,summer weekend,19.7
6228,2023-09-17 12:00:00.000,17.877845999999998,summer weekend,19.7
6229,2023-09-17 13:00:00.000,17.905334999999997,summer weekend,19.7
6230,2023-09-17 14:00:00.000,22.203615,summer weekend,19.7
6231,2023-09-17 15:00:00.000,27.156633000000006,summer weekend,27.0
6232,2023-09-17 16:00:00.000,30.957612000000005,summer weekend,31.66
6233,2023-09-17 17:00:00.000,33.86145,summer weekend,31.66
6234,2023-09-17 18:00:00.000,36.347955000000006,summer weekend,31.66
6235,2023-09-17 19:00:00.000,33.212959500000004,summer weekend,31.66
6236,2023-09-17 20:00:00.000,32.1433875,summer weekend,31.66
6237,2023-09-17 21:00:00.000,30.976354500000006,summer weekend,31.66
6238,2023-09-17 22:00:00.000,29.76059100000001,summer weekend,31.66
6239,2023-09-17 23:00:00.000,29.109601500000004,summer weekend,27.0
6240,2023-09-18 00:00:00.000,28.42237650000001,summer weekday,30.1
6241,2023-09-18 01:00:00.000,27.580213500000006,summer weekday,25.44
6242,2023-09-18 02:00:00.000,27.991299000000005,summer weekday,30.1
6243,2023-09-18 03:00:00.000,28.341159,summer weekday,30.1
6244,2023-09-18 04:00:00.000,29.072116500000007,summer weekday,30.1
6245,2023-09-18 05:00:00.000,32.013439500000004,summer weekday,30.1
6246,2023-09-18 06:00:00.000,34.0476255,summer weekday,34.9
6247,2023-09-18 07:00:00.000,33.4628595,summer weekday,34.9
6248,2023-09-18 08:00:00.000,30.594007500000004,summer weekday,30.1
6249,2023-09-18 09:00:00.000,28.694767500000005,summer weekday,30.1
6250,2023-09-18 10:00:00.000,26.651835,summer weekday,25.44
6251,2023-09-18 11:00:00.000,24.39024000000001,summer weekday,25.44
6252,2023-09-18 12:00:00.000,21.171528,summer weekday,25.44
6253,2023-09-18 13:00:00.000,22.173627,summer weekday,25.44
6254,2023-09-18 14:00:00.000,26.599356000000007,summer weekday,25.44
6255,2023-09-18 15:00:00.000,28.6972665,summer weekday,30.1
6256,2023-09-18 16:00:00.000,31.863499500000003,summer weekday,30.1
6257,2023-09-18 17:00:00.000,34.789828500000006,summer weekday,34.9
6258,2023-09-18 18:00:00.000,37.58246100000001,summer weekday,34.9
6259,2023-09-18 19:00:00.000,33.0655185,summer weekday,34.9
6260,2023-09-18 20:00:00.000,30.6839715,summer weekday,30.1
6261,2023-09-18 21:00:00.000,29.037130500000004,summer weekday,30.1
6262,2023-09-18 22:00:00.000,26.590609500000003,summer weekday,25.44
6263,2023-09-18 23:00:00.000,17.4942495,summer weekday,25.44
6264,2023-09-19 00:00:00.000,17.366919499999998,summer weekday,25.44
6265,2023-09-19 01:00:00.000,17.363528,summer weekday,25.44
6266,2023-09-19 02:00:00.000,17.3623975,summer weekday,25.44
6267,2023-09-19 03:00:00.000,17.365789,summer weekday,25.44
6268,2023-09-19 04:00:00.000,17.4717585,summer weekday,25.44
6269,2023-09-19 05:00:00.000,26.148286500000005,summer weekday,25.44
6270,2023-09-19 06:00:00.000,30.3965865,summer weekday,30.1
6271,2023-09-19 07:00:00.000,31.052574000000003,summer weekday,30.1
6272,2023-09-19 08:00:00.000,28.1000055,summer weekday,30.1
6273,2023-09-19 09:00:00.000,18.430125,summer weekday,25.44
6274,2023-09-19 10:00:00.000,17.359005999999997,summer weekday,25.44
6275,2023-09-19 11:00:00.000,16.973505499999998,summer weekday,25.44
6276,2023-09-19 12:00:00.000,16.764362999999996,summer weekday,25.44
6277,2023-09-19 13:00:00.000,16.719143000000003,summer weekday,25.44
6278,2023-09-19 14:00:00.000,17.0345525,summer weekday,25.44
6279,2023-09-19 15:00:00.000,17.359005999999997,summer weekday,25.44
6280,2023-09-19 16:00:00.000,23.22570600000001,summer weekday,25.44
6281,2023-09-19 17:00:00.000,29.508192000000005,summer weekday,30.1
6282,2023-09-19 18:00:00.000,31.664829000000005,summer weekday,30.1
6283,2023-09-19 19:00:00.000,31.067568000000005,summer weekday,30.1
6284,2023-09-19 20:00:00.000,28.21246050000001,summer weekday,30.1
6285,2023-09-19 21:00:00.000,25.715959500000004,summer weekday,25.44
6286,2023-09-19 22:00:00.000,19.4109825,summer weekday,25.44
6287,2023-09-19 23:00:00.000,17.366919499999998,summer weekday,25.44
6288,2023-09-20 00:00:00.000,17.356745,summer weekday,25.44
6289,2023-09-20 01:00:00.000,17.356745,summer weekday,25.44
6290,2023-09-20 02:00:00.000,17.3717985,summer weekday,25.44
6291,2023-09-20 03:00:00.000,17.4942495,summer weekday,25.44
6292,2023-09-20 04:00:00.000,18.61755,summer weekday,25.44
6293,2023-09-20 05:00:00.000,28.399885500000007,summer weekday,30.1
6294,2023-09-20 06:00:00.000,30.12044700000001,summer weekday,30.1
6295,2023-09-20 07:00:00.000,30.567768000000004,summer weekday,30.1
6296,2023-09-20 08:00:00.000,27.50774250000001,summer weekday,25.44
6297,2023-09-20 09:00:00.000,18.3189195,summer weekday,25.44
6298,2023-09-20 10:00:00.000,17.3623975,summer weekday,25.44
6299,2023-09-20 11:00:00.000,16.991593499999997,summer weekday,25.44
6300,2023-09-20 12:00:00.000,16.764362999999996,summer weekday,25.44
6301,2023-09-20 13:00:00.000,16.832193,summer weekday,25.44
6302,2023-09-20 14:00:00.000,17.1385585,summer weekday,25.44
6303,2023-09-20 15:00:00.000,17.859103499999996,summer weekday,25.44
6304,2023-09-20 16:00:00.000,28.416129000000005,summer weekday,30.1
6305,2023-09-20 17:00:00.000,34.6923675,summer weekday,34.9
6306,2023-09-20 18:00:00.000,41.840757,summer weekday,34.9
6307,2023-09-20 19:00:00.000,32.661930000000005,summer weekday,34.9
6308,2023-09-20 20:00:00.000,29.27578500000001,summer weekday,30.1
6309,2023-09-20 21:00:00.000,28.133742,summer weekday,30.1
6310,2023-09-20 22:00:00.000,26.886741000000004,summer weekday,25.44
6311,2023-09-20 23:00:00.000,26.880493500000004,summer weekday,25.44
6312,2023-09-21 00:00:00.000,26.4731565,summer weekday,25.44
6313,2023-09-21 01:00:00.000,24.468958500000003,summer weekday,25.44
6314,2023-09-21 02:00:00.000,22.294828500000005,summer weekday,25.44
6315,2023-09-21 03:00:00.000,24.468958500000003,summer weekday,25.44
6316,2023-09-21 04:00:00.000,26.564370000000004,summer weekday,25.44
6317,2023-09-21 05:00:00.000,29.809321500000003,summer weekday,30.1
6318,2023-09-21 06:00:00.000,32.072166,summer weekday,30.1
6319,2023-09-21 07:00:00.000,31.839759000000004,summer weekday,30.1
6320,2023-09-21 08:00:00.000,30.22540500000001,summer weekday,30.1
6321,2023-09-21 09:00:00.000,28.870947,summer weekday,30.1
6322,2023-09-21 10:00:00.000,26.989200000000004,summer weekday,25.44
6323,2023-09-21 11:00:00.000,26.526885000000004,summer weekday,25.44
6324,2023-09-21 12:00:00.000,26.86674900000001,summer weekday,25.44
6325,2023-09-21 13:00:00.000,27.978804000000004,summer weekday,30.1
6326,2023-09-21 14:00:00.000,29.088360000000005,summer weekday,30.1
6327,2023-09-21 15:00:00.000,30.590259000000003,summer weekday,30.1
6328,2023-09-21 16:00:00.000,32.866848000000005,summer weekday,34.9
6329,2023-09-21 17:00:00.000,41.84450549999999,summer weekday,34.9
6330,2023-09-21 18:00:00.000,51.656829,summer weekday,34.9
6331,2023-09-21 19:00:00.000,36.71031000000001,summer weekday,34.9
6332,2023-09-21 20:00:00.000,31.71231,summer weekday,30.1
6333,2023-09-21 21:00:00.000,29.875545,summer weekday,30.1
6334,2023-09-21 22:00:00.000,29.207062500000006,summer weekday,30.1
6335,2023-09-21 23:00:00.000,28.402384500000004,summer weekday,30.1
6336,2023-09-22 00:00:00.000,28.258692000000003,summer weekday,30.1
6337,2023-09-22 01:00:00.000,28.369897500000004,summer weekday,30.1
6338,2023-09-22 02:00:00.000,28.45861200000001,summer weekday,30.1
6339,2023-09-22 03:00:00.000,28.7372505,summer weekday,30.1
6340,2023-09-22 04:00:00.000,28.820967000000007,summer weekday,30.1
6341,2023-09-22 05:00:00.000,31.439919000000003,summer weekday,30.1
6342,2023-09-22 06:00:00.000,34.6148985,summer weekday,34.9
6343,2023-09-22 07:00:00.000,34.331262,summer weekday,34.9
6344,2023-09-22 08:00:00.000,32.150884500000004,summer weekday,30.1
6345,2023-09-22 09:00:00.000,29.818068000000004,summer weekday,30.1
6346,2023-09-22 10:00:00.000,28.729753500000008,summer weekday,30.1
6347,2023-09-22 11:00:00.000,28.07001750000001,summer weekday,30.1
6348,2023-09-22 12:00:00.000,27.086661000000003,summer weekday,25.44
6349,2023-09-22 13:00:00.000,26.639340000000008,summer weekday,25.44
6350,2023-09-22 14:00:00.000,27.240349500000004,summer weekday,25.44
6351,2023-09-22 15:00:00.000,28.393638000000003,summer weekday,30.1
6352,2023-09-22 16:00:00.000,30.7377,summer weekday,30.1
6353,2023-09-22 17:00:00.000,34.417477500000004,summer weekday,34.9
6354,2023-09-22 18:00:00.000,37.34755500000001,summer weekday,34.9
6355,2023-09-22 19:00:00.000,34.0426275,summer weekday,34.9
6356,2023-09-22 20:00:00.000,31.686070500000003,summer weekday,30.1
6357,2023-09-22 21:00:00.000,30.6040035,summer weekday,30.1
6358,2023-09-22 22:00:00.000,30.245397000000004,summer weekday,30.1
6359,2023-09-22 23:00:00.000,30.992598000000008,summer weekday,30.1
6360,2023-09-23 00:00:00.000,30.041728500000005,summer weekend,31.66
6361,2023-09-23 01:00:00.000,29.494447500000003,summer weekend,31.66
6362,2023-09-23 02:00:00.000,28.828464000000004,summer weekend,27.0
6363,2023-09-23 03:00:00.000,28.542328500000007,summer weekend,27.0
6364,2023-09-23 04:00:00.000,28.835961000000008,summer weekend,27.0
6365,2023-09-23 05:00:00.000,29.723106000000005,summer weekend,31.66
6366,2023-09-23 06:00:00.000,30.762690000000006,summer weekend,31.66
6367,2023-09-23 07:00:00.000,31.1113005,summer weekend,31.66
6368,2023-09-23 08:00:00.000,30.447816000000003,summer weekend,31.66
6369,2023-09-23 09:00:00.000,28.70726250000001,summer weekend,27.0
6370,2023-09-23 10:00:00.000,27.976305000000007,summer weekend,27.0
6371,2023-09-23 11:00:00.000,27.350305500000005,summer weekend,27.0
6372,2023-09-23 12:00:00.000,26.1832725,summer weekend,27.0
6373,2023-09-23 13:00:00.000,24.00164550000001,summer weekend,27.0
6374,2023-09-23 14:00:00.000,26.239500000000003,summer weekend,27.0
6375,2023-09-23 15:00:00.000,27.236601000000004,summer weekend,27.0
6376,2023-09-23 16:00:00.000,30.115449000000005,summer weekend,31.66
6377,2023-09-23 17:00:00.000,33.570316500000004,summer weekend,31.66
6378,2023-09-23 18:00:00.000,36.8839905,summer weekend,31.66
6379,2023-09-23 19:00:00.000,35.485800000000005,summer weekend,31.66
6380,2023-09-23 20:00:00.000,32.100904500000006,summer weekend,31.66
6381,2023-09-23 21:00:00.000,30.727704000000006,summer weekend,31.66
6382,2023-09-23 22:00:00.000,29.913030000000003,summer weekend,31.66
6383,2023-09-23 23:00:00.000,29.701864500000003,summer weekend,31.66
6384,2023-09-24 00:00:00.000,28.268688000000004,summer weekend,27.0
6385,2023-09-24 01:00:00.000,27.0804135,summer weekend,27.0
6386,2023-09-24 02:00:00.000,27.097906500000004,summer weekend,27.0
6387,2023-09-24 03:00:00.000,27.727654500000003,summer weekend,27.0
6388,2023-09-24 04:00:00.000,28.70476350000001,summer weekend,27.0
6389,2023-09-24 05:00:00.000,29.189569500000005,summer weekend,27.0
6390,2023-09-24 06:00:00.000,29.120847,summer weekend,27.0
6391,2023-09-24 07:00:00.000,28.765989000000005,summer weekend,27.0
6392,2023-09-24 08:00:00.000,24.785082000000003,summer weekend,27.0
6393,2023-09-24 09:00:00.000,17.500497,summer weekend,19.7
6394,2023-09-24 10:00:00.000,17.474257499999997,summer weekend,19.7
6395,2023-09-24 11:00:00.000,17.3646585,summer weekend,19.7
6396,2023-09-24 12:00:00.000,17.071859,summer weekend,19.7
6397,2023-09-24 13:00:00.000,17.067337,summer weekend,19.7
6398,2023-09-24 14:00:00.000,17.359005999999997,summer weekend,19.7
6399,2023-09-24 15:00:00.000,18.020289,summer weekend,19.7
6400,2023-09-24 16:00:00.000,29.616898500000005,summer weekend,31.66
6401,2023-09-24 17:00:00.000,34.09885500000001,summer weekend,31.66
6402,2023-09-24 18:00:00.000,36.9964455,summer weekend,31.66
6403,2023-09-24 19:00:00.000,34.23380100000001,summer weekend,31.66
6404,2023-09-24 20:00:00.000,30.487800000000004,summer weekend,31.66
6405,2023-09-24 21:00:00.000,29.0546235,summer weekend,27.0
6406,2023-09-24 22:00:00.000,26.470657500000005,summer weekend,27.0
6407,2023-09-24 23:00:00.000,21.6950685,summer weekend,19.7
6408,2023-09-25 00:00:00.000,18.61755,summer weekday,25.44
6409,2023-09-25 01:00:00.000,17.5042455,summer weekday,25.44
6410,2023-09-25 02:00:00.000,17.378046,summer weekday,25.44
6411,2023-09-25 03:00:00.000,17.429275500000003,summer weekday,25.44
6412,2023-09-25 04:00:00.000,23.6342925,summer weekday,25.44
6413,2023-09-25 05:00:00.000,31.03258200000001,summer weekday,30.1
6414,2023-09-25 06:00:00.000,34.7548425,summer weekday,34.9
6415,2023-09-25 07:00:00.000,35.2359,summer weekday,34.9
6416,2023-09-25 08:00:00.000,32.152134000000004,summer weekday,30.1
6417,2023-09-25 09:00:00.000,29.089609500000005,summer weekday,30.1
6418,2023-09-25 10:00:00.000,28.489849500000005,summer weekday,30.1
6419,2023-09-25 11:00:00.000,26.8729965,summer weekday,25.44
6420,2023-09-25 12:00:00.000,26.877994500000007,summer weekday,25.44
6421,2023-09-25 13:00:00.000,27.875095500000004,summer weekday,30.1
6422,2023-09-25 14:00:00.000,28.870947,summer weekday,30.1
6423,2023-09-25 15:00:00.000,29.545677,summer weekday,30.1
6424,2023-09-25 16:00:00.000,33.10175400000001,summer weekday,34.9
6425,2023-09-25 17:00:00.000,42.36929549999999,summer weekday,34.9
6426,2023-09-25 18:00:00.000,64.79782049999999,summer weekday,34.9
6427,2023-09-25 19:00:00.000,48.52933049999999,summer weekday,34.9
6428,2023-09-25 20:00:00.000,34.403733,summer weekday,34.9
6429,2023-09-25 21:00:00.000,32.725654500000005,summer weekday,34.9
6430,2023-09-25 22:00:00.000,31.1337915,summer weekday,30.1
6431,2023-09-25 23:00:00.000,31.632342000000005,summer weekday,30.1
6432,2023-09-26 00:00:00.000,30.86140050000001,summer weekday,30.1
6433,2023-09-26 01:00:00.000,30.479053500000006,summer weekday,30.1
6434,2023-09-26 02:00:00.000,30.435321000000005,summer weekday,30.1
6435,2023-09-26 03:00:00.000,30.4340715,summer weekday,30.1
6436,2023-09-26 04:00:00.000,30.86140050000001,summer weekday,30.1
6437,2023-09-26 05:00:00.000,36.392937,summer weekday,34.9
6438,2023-09-26 06:00:00.000,53.42237249999999,summer weekday,34.9
6439,2023-09-26 07:00:00.000,38.232201,summer weekday,34.9
6440,2023-09-26 08:00:00.000,32.080912500000004,summer weekday,30.1
6441,2023-09-26 09:00:00.000,29.914279500000003,summer weekday,30.1
6442,2023-09-26 10:00:00.000,29.2720365,summer weekday,30.1
6443,2023-09-26 11:00:00.000,28.748496000000003,summer weekday,30.1
6444,2023-09-26 12:00:00.000,27.7326525,summer weekday,25.44
6445,2023-09-26 13:00:00.000,28.59730650000001,summer weekday,30.1
6446,2023-09-26 14:00:00.000,29.615649000000005,summer weekday,30.1
6447,2023-09-26 15:00:00.000,30.426574500000005,summer weekday,30.1
6448,2023-09-26 16:00:00.000,34.296276,summer weekday,34.9
6449,2023-09-26 17:00:00.000,39.889038,summer weekday,34.9
6450,2023-09-26 18:00:00.000,48.20820899999999,summer weekday,34.9
6451,2023-09-26 19:00:00.000,37.402533000000005,summer weekday,34.9
6452,2023-09-26 20:00:00.000,33.145486500000004,summer weekday,34.9
6453,2023-09-26 21:00:00.000,30.870147000000006,summer weekday,30.1
6454,2023-09-26 22:00:00.000,30.022986000000007,summer weekday,30.1
6455,2023-09-26 23:00:00.000,30.551524500000003,summer weekday,30.1
6456,2023-09-27 00:00:00.000,30.11295,summer weekday,30.1
6457,2023-09-27 01:00:00.000,30.1816725,summer weekday,30.1
6458,2023-09-27 02:00:00.000,30.11919750000001,summer weekday,30.1
6459,2023-09-27 03:00:00.000,29.919277500000003,summer weekday,30.1
6460,2023-09-27 04:00:00.000,30.940119000000006,summer weekday,30.1
6461,2023-09-27 05:00:00.000,35.080962,summer weekday,34.9
6462,2023-09-27 06:00:00.000,49.82631149999999,summer weekday,34.9
6463,2023-09-27 07:00:00.000,39.296775,summer weekday,34.9
6464,2023-09-27 08:00:00.000,33.4603605,summer weekday,34.9
6465,2023-09-27 09:00:00.000,30.15418350000001,summer weekday,30.1
