Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-05-14 21:00:00.000,32.25459300000001,summer weekend,30.18,0.16599304941234747,0.17740352053095287
2023-05-14 22:00:00.000,30.852654000000005,summer weekend,30.18,0.15613449624862324,0.1596144330756485
2023-05-14 23:00:00.000,32.242098000000006,summer weekend,30.18,0.12870436210162212,0.1374982987378392
2023-05-15 00:00:00.000,30.813919500000004,summer weekday,28.82,0.08489103576030368,0.09076424504474737
2023-05-15 01:00:00.000,30.305373000000007,summer weekday,28.82,0.05925575190209325,0.06230977320570423
2023-05-15 02:00:00.000,30.9713565,summer weekday,28.82,0.052510984677301996,0.0564308267386106
2023-05-15 03:00:00.000,30.866398500000003,summer weekday,28.82,0.04889310187473198,0.05236481493291376
2023-05-15 04:00:00.000,33.1304925,summer weekday,33.74,0.057784442500034894,0.05674057613705061
2023-05-15 05:00:00.000,36.2392485,summer weekday,33.74,0.06643698205763174,0.0713582188019134
2023-05-15 06:00:00.000,38.45836049999999,summer weekday,33.74,0.10410275740451314,0.11866097727643181
2023-05-15 07:00:00.000,36.00059400000001,summer weekday,33.74,0.15120766681422745,0.16133864323255115
2023-05-15 08:00:00.000,32.96305950000001,summer weekday,33.74,0.16836147775533725,0.16448457050258178
2023-05-15 09:00:00.000,30.560271000000004,summer weekday,28.82,0.14957361186625195,0.1586054862276709
2023-05-15 10:00:00.000,29.815569000000007,summer weekday,28.82,0.14499957432300273,0.15000849455926846
2023-05-15 11:00:00.000,29.207062500000006,summer weekday,28.82,0.14458610200270902,0.14652794301958705
2023-05-15 12:00:00.000,28.709761500000003,summer weekday,28.82,0.15903179119297073,0.15842348355544728
2023-05-15 13:00:00.000,28.541079000000003,summer weekday,28.82,0.16257214793548563,0.16099876882117914
2023-05-15 14:00:00.000,28.681023000000003,summer weekday,28.82,0.1409423771801206,0.1402627189999207
2023-05-15 15:00:00.000,28.787230500000003,summer weekday,28.82,0.12535963910905118,0.12521710015368048
2023-05-15 16:00:00.000,29.869297500000005,summer weekday,28.82,0.11864071390427829,0.12296026298470768
2023-05-15 17:00:00.000,32.092158000000005,summer weekday,33.74,0.14446110625008723,0.13740570974014782
2023-05-15 18:00:00.000,32.984301,summer weekday,33.74,0.16500332429067555,0.16130762639016757
2023-05-15 19:00:00.000,33.8352105,summer weekday,33.74,0.19407706734959365,0.1946247310905803
2023-05-15 20:00:00.000,32.870596500000005,summer weekday,33.74,0.20409102047394526,0.1988320564099672
2023-05-15 21:00:00.000,31.18627050000001,summer weekday,28.82,0.164768719637046,0.17829708051837545
2023-05-15 22:00:00.000,29.08711050000001,summer weekday,28.82,0.1543027015296113,0.15573281505344638
2023-05-15 23:00:00.000,27.234102000000004,summer weekday,28.82,0.12597984758949174,0.1190474677028686
2023-05-16 00:00:00.000,26.501895,summer weekday,28.82,0.08458968319619464,0.07778580507109004
2023-05-16 01:00:00.000,26.1157995,summer weekday,23.83,0.04882206506396469,0.053505130607908374
2023-05-16 02:00:00.000,25.309872,summer weekday,23.83,0.043264908944603685,0.045951712441442485
2023-05-16 03:00:00.000,25.602255000000007,summer weekday,23.83,0.0402840589188928,0.04328001464022317
2023-05-16 04:00:00.000,26.663080500000003,summer weekday,28.82,0.04918304258895943,0.045502131290227406
2023-05-16 05:00:00.000,29.8343115,summer weekday,28.82,0.05654762383526435,0.05853780097453508
2023-05-16 06:00:00.000,31.736050500000005,summer weekday,33.74,0.1037332056303629,0.09757208809757206
2023-05-16 07:00:00.000,32.304573000000005,summer weekday,33.74,0.15067089850059684,0.1442607895550718
2023-05-16 08:00:00.000,30.216658500000005,summer weekday,28.82,0.1433003308940101,0.15024487028318192
2023-05-16 09:00:00.000,27.7101615,summer weekday,28.82,0.14904264424340166,0.143303113892148
2023-05-16 10:00:00.000,26.86425,summer weekday,28.82,0.1444848439615976,0.13467997811920016
2023-05-16 11:00:00.000,25.719708,summer weekday,23.83,0.11912754209894569,0.12857430119775873
2023-05-16 12:00:00.000,23.876695500000004,summer weekday,23.83,0.1310296504158913,0.13128640639746897
2023-05-16 13:00:00.000,20.0232375,summer weekday,23.83,0.13394662508390834,0.11254910140069468
2023-05-16 14:00:00.000,18.9411705,summer weekday,23.83,0.11612540028733685,0.09230176274541319
2023-05-16 15:00:00.000,22.769638500000003,summer weekday,23.83,0.10328645339088213,0.09869052478629818
2023-05-16 16:00:00.000,26.614350000000005,summer weekday,28.82,0.11821955420204855,0.10917198446833073
2023-05-16 17:00:00.000,28.293678000000007,summer weekday,28.82,0.12295760647239858,0.12071210704999175
2023-05-16 18:00:00.000,30.487800000000004,summer weekday,28.82,0.14044204936135327,0.14856936545867686
2023-05-16 19:00:00.000,31.123795500000003,summer weekday,28.82,0.16518807236030092,0.17839277526652356
2023-05-16 20:00:00.000,30.677724000000005,summer weekday,28.82,0.17371141639011536,0.18490877472814146
2023-05-16 21:00:00.000,30.4865505,summer weekday,28.82,0.16418381128125933,0.17367793386219926
2023-05-16 22:00:00.000,29.5169385,summer weekday,28.82,0.1537549462296737,0.15747311908161296
2023-05-16 23:00:00.000,27.070417500000005,summer weekday,28.82,0.1255326348801975,0.11791189576967417
2023-05-17 00:00:00.000,26.16328050000001,summer weekday,23.83,0.06969696724910636,0.07652124650179118
2023-05-17 01:00:00.000,26.1957675,summer weekday,23.83,0.048649968311172256,0.053479784253539074
2023-05-17 02:00:00.000,26.114550000000005,summer weekday,23.83,0.043112401050284355,0.04724552886477984
2023-05-17 03:00:00.000,26.429424000000004,summer weekday,28.82,0.04854780213035653,0.044520834377907575
2023-05-17 04:00:00.000,27.342808500000004,summer weekday,28.82,0.04900967339798149,0.04649764449578599
2023-05-17 05:00:00.000,30.50779200000001,summer weekday,28.82,0.0563482946502447,0.05964823222568974
2023-05-17 06:00:00.000,31.509891000000007,summer weekday,33.74,0.103367548261664,0.09653527500480952
2023-05-17 07:00:00.000,31.1113005,summer weekday,28.82,0.12824625531052958,0.13844232432219314
2023-05-17 08:00:00.000,29.200815,summer weekday,28.82,0.1427952002407157,0.14468203418171738
2023-05-17 09:00:00.000,26.874246000000003,summer weekday,28.82,0.14851727205629156,0.13849027427098215
2023-05-17 10:00:00.000,24.6663795,summer weekday,23.83,0.11904708774268973,0.12322537325350329
2023-05-17 11:00:00.000,20.8129215,summer weekday,23.83,0.11870762001788433,0.10367823654570103
2023-05-17 12:00:00.000,19.319769,summer weekday,23.83,0.1305677736532726,0.1058556116586451
2023-05-17 13:00:00.000,18.4388715,summer weekday,23.83,0.1334744660469187,0.10327815895804648
2023-05-17 14:00:00.000,18.6262965,summer weekday,23.83,0.11571606069303685,0.09044740479565672
2023-05-17 15:00:00.000,23.264440500000003,summer weekday,23.83,0.10292237081443377,0.10047970507475162
2023-05-17 16:00:00.000,27.250345500000005,summer weekday,28.82,0.11780283275923195,0.11138681101900727
