Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-03-01 19:00:00,40.168926,winter weekday,37.29,0.33188099999978293,0.3575034413997662
2023-03-01 20:00:00,37.70241300000001,winter weekday,37.29,0.3393389999999457,0.3430919582999452
2023-03-01 21:00:00,35.46705750000001,winter weekday,37.29,0.2968284000001031,0.28231777770009814
2023-03-01 22:00:00,35.1171975,winter weekday,37.29,0.27557310000018176,0.25951608952517125
2023-03-01 23:00:00,33.800224500000006,winter weekday,32.09,0.24227950000003506,0.2551916949750369
2023-03-02 00:00:00,33.089259000000006,winter weekday,32.09,0.22366729999974552,0.2306321352297376
2023-03-02 01:00:00,33.432871500000005,winter weekday,32.09,0.26185440000022886,0.2728122314402385
2023-03-02 02:00:00,33.61529850000001,winter weekday,32.09,0.2589662999999323,0.27127545889492916
2023-03-02 03:00:00,33.795226500000005,winter weekday,32.09,0.21821200000009341,0.22980754020009841
2023-03-02 04:00:00,33.6127995,winter weekday,32.09,0.26730969999988097,0.2799946198348753
2023-03-02 05:00:00,34.30877100000001,winter weekday,32.09,0.563821299999874,0.6028051064698654
2023-03-02 06:00:00,37.98355050000001,winter weekday,37.29,0.17899200000017637,0.18232104240017968
2023-03-02 07:00:00,39.9977445,winter weekday,37.29,0.09695400000008139,0.10399413570008731
2023-03-02 08:00:00,39.561669,winter weekday,37.29,0.04101899999987791,0.04351783589987047
2023-03-02 09:00:00,35.040978,winter weekday,37.29,0.0,0.0
2023-03-02 10:00:00,32.906832,winter weekday,32.09,0.0,0.0
2023-03-02 11:00:00,31.96096050000001,winter weekday,32.09,0.0,0.0
2023-03-02 12:00:00,31.786030500000003,winter weekday,32.09,0.0,0.0
2023-03-02 13:00:00,31.567368,winter weekday,32.09,0.03209000000011675,0.031567368000114844
2023-03-02 14:00:00,32.0734155,winter weekday,32.09,0.025671999999976658,0.025658732399976666
2023-03-02 15:00:00,33.439119000000005,winter weekday,32.09,0.3154446999997642,0.32870653976975434
2023-03-02 16:00:00,36.440418,winter weekday,37.29,0.291607800000057,0.2849640687600557
2023-03-02 17:00:00,38.157231,winter weekday,37.29,0.33188100000012205,0.339599355900125
2023-03-02 18:00:00,40.4725545,winter weekday,37.29,0.31137150000001357,0.3379458300750147
2023-03-02 19:00:00,40.375093500000006,winter weekday,37.29,0.28079369999988874,0.3040244540548796
2023-03-02 20:00:00,37.7886285,winter weekday,37.29,0.3083883000000841,0.3125119576950852
2023-03-02 21:00:00,37.2738345,winter weekday,37.29,0.3180837000000244,0.3179458082850244
2023-03-02 22:00:00,36.051823500000005,winter weekday,37.29,0.28974330000001625,0.2801226685950158
2023-03-02 23:00:00,34.848555000000005,winter weekday,37.29,0.2584197000000787,0.24150048615007358
2023-03-03 00:00:00,34.89853500000001,winter weekday,37.29,0.27221699999983723,0.2547593054998477
2023-03-03 01:00:00,33.634041,winter weekday,32.09,0.22462999999994165,0.23543828699993885
2023-03-03 02:00:00,33.6852705,winter weekday,32.09,0.24613029999994399,0.2583660247349412
2023-03-03 03:00:00,33.41537850000001,winter weekday,32.09,0.28014570000016115,0.29171625430516784
2023-03-03 04:00:00,33.33416100000001,winter weekday,32.09,0.5275596000000747,0.5480136068400777
2023-03-03 05:00:00,34.23630000000001,winter weekday,32.09,0.3196164000000304,0.3409935480000325
2023-03-03 06:00:00,37.63369050000001,winter weekday,37.29,0.10702229999975853,0.10800869173475633
2023-03-03 07:00:00,40.7374485,winter weekday,37.29,0.007458000000162793,0.008147489700177842
2023-03-03 08:00:00,41.78203049999999,winter weekday,37.29,0.0,0.0
2023-03-03 09:00:00,38.169726,winter weekday,37.29,0.0,0.0
2023-03-03 10:00:00,33.751494,winter weekday,32.09,0.0,0.0
2023-03-03 11:00:00,32.738149500000006,winter weekday,32.09,0.0,0.0
2023-03-03 12:00:00,31.698565500000004,winter weekday,32.09,0.0,0.0
2023-03-03 13:00:00,31.374945000000004,winter weekday,32.09,0.0,0.0
2023-03-03 14:00:00,31.223755500000003,winter weekday,32.09,0.06738900000001168,0.06556988655001136
2023-03-03 15:00:00,31.698565500000004,winter weekday,32.09,0.11873299999996499,0.11728469234996541
2023-03-03 16:00:00,33.52533450000001,winter weekday,32.09,0.21115220000011445,0.22059670101011958
2023-03-03 17:00:00,36.85775100000001,winter weekday,37.29,0.3124901999999023,0.3088679533799035
2023-03-03 18:00:00,37.98480000000001,winter weekday,37.29,0.23753729999989417,0.24196317599989225
2023-03-03 19:00:00,36.477903000000005,winter weekday,37.29,0.2860142999999349,0.27978551600993634
2023-03-03 20:00:00,34.02513450000001,winter weekday,32.09,0.22944350000004674,0.24327971167504955
2023-03-03 21:00:00,32.63694,winter weekday,32.09,0.22142100000016346,0.22519488600016627
2023-03-03 22:00:00,31.373695500000004,winter weekday,32.09,0.18868919999991599,0.18447732953991786
2023-03-03 23:00:00,30.066718500000007,winter weekday,32.09,0.22110010000009808,0.20715969046509194
2023-03-04 00:00:00,30.89638650000001,winter weekend,33.58,0.19745039999991204,0.1816707526199191
2023-03-04 01:00:00,29.345757000000003,winter weekend,27.88,0.20212999999984785,0.21275673824983987
2023-03-04 02:00:00,28.885941000000003,winter weekend,27.88,0.18986280000013792,0.19671325821014293
2023-03-04 03:00:00,29.608152000000004,winter weekend,27.88,0.1823351999998722,0.19363731407986431
2023-03-04 04:00:00,29.574415500000004,winter weekend,27.88,0.18958400000008113,0.2011060254000861
2023-03-04 05:00:00,29.48570100000001,winter weekend,27.88,0.1449760000001217,0.15332564520012879
2023-03-04 06:00:00,29.12584500000001,winter weekend,27.88,0.05854800000001015,0.061164274500010614
2023-03-04 07:00:00,29.715609000000004,winter weekend,27.88,0.040425999999868144,0.043087633049859464
2023-03-04 08:00:00,29.949265500000006,winter weekend,27.88,0.06551799999990872,0.07038077392490195
2023-03-04 09:00:00,29.474455500000005,winter weekend,27.88,0.14079400000003042,0.1488460002750322
2023-03-04 10:00:00,29.493198000000007,winter weekend,27.88,0.004182000000091284,0.004423979700096567
2023-03-04 11:00:00,29.20206450000001,winter weekend,27.88,0.0,0.0
2023-03-04 12:00:00,28.534831500000003,winter weekend,27.88,0.0,0.0
2023-03-04 13:00:00,28.770987000000005,winter weekend,27.88,0.0,0.0
2023-03-04 14:00:00,29.282032500000003,winter weekend,27.88,0.008085199999872202,0.008491789424865778
2023-03-04 15:00:00,30.08421150000001,winter weekend,27.88,0.08252480000007709,0.0890492660400832
2023-03-04 16:00:00,30.72520500000001,winter weekend,27.88,0.1798260000001217,0.19817757225013422
2023-03-04 17:00:00,34.861050000000006,winter weekend,33.58,0.4919469999997434,0.5107143824997338
2023-03-04 18:00:00,36.317967,winter weekend,33.58,0.26360300000025655,0.28509604095027746
2023-03-04 19:00:00,35.485800000000005,winter weekend,33.58,0.3038989999999145,0.3211464899999097
2023-03-04 20:00:00,34.696116,winter weekend,33.58,0.3122940000000977,0.322673878800101
2023-03-04 21:00:00,32.0759145,winter weekend,33.58,0.2686399999997557,0.25660731599976666
2023-03-04 22:00:00,32.48949900000001,winter weekend,33.58,0.26024500000018325,0.25179361725017735
2023-03-04 23:00:00,31.0388295,winter weekend,33.58,0.24345499999981673,0.2250315138748306
2023-03-05 00:00:00,30.803923500000003,winter weekend,33.58,0.26259560000005133,0.2408866817700471
2023-03-05 01:00:00,30.6439875,winter weekend,27.88,0.262072000000142,0.2880534825001561
2023-03-05 02:00:00,30.556522500000007,winter weekend,27.88,0.2079848000000264,0.22795165785002894
2023-03-05 03:00:00,30.717708000000005,winter weekend,27.88,0.22499159999994117,0.24789190355993523
2023-03-05 04:00:00,30.4865505,winter weekend,27.88,0.22053080000004666,0.24114861445505104
2023-03-05 05:00:00,30.589009500000003,winter weekend,27.88,0.24088319999988234,0.264289042079871
2023-03-05 06:00:00,30.605253,winter weekend,27.88,0.30249800000001015,0.33206699505001114
2023-03-05 07:00:00,30.911380500000003,winter weekend,33.58,0.03727379999995846,0.03431163235496177
2023-03-05 08:00:00,30.827664,winter weekend,33.58,0.0030222000000048868,0.002774489760004486
2023-03-05 09:00:00,30.8289135,winter weekend,33.58,0.0,0.0
2023-03-05 10:00:00,30.510291,winter weekend,27.88,0.04182000000015214,0.0457654365001665
2023-03-05 11:00:00,30.806422500000004,winter weekend,33.58,0.010073999999914485,0.00924192674992155
2023-03-05 12:00:00,31.1437875,winter weekend,33.58,0.03693799999989005,0.034258166249898026
2023-03-05 13:00:00,30.8289135,winter weekend,33.58,0.06044400000009773,0.05549204430008972
2023-03-05 14:00:00,31.140039000000005,winter weekend,33.58,0.08395,0.07785009750000002
2023-03-05 15:00:00,31.754793000000003,winter weekend,33.58,0.10074000000006107,0.09526437900005777
2023-03-05 16:00:00,33.53283150000001,winter weekend,33.58,0.2531931999999682,0.25283754950996834
2023-03-05 17:00:00,35.503293,winter weekend,33.58,0.232037799999934,0.24532775462993026
2023-03-05 18:00:00,38.19346649999999,winter weekend,33.58,0.3049064000001197,0.34679667582013607
2023-03-05 19:00:00,38.90568150000001,winter weekend,33.58,0.49093959999984366,0.568801063529819
2023-03-05 20:00:00,37.3887885,winter weekend,33.58,0.3263975999999169,0.36341902421990746
2023-03-05 21:00:00,36.421675500000006,winter weekend,33.58,0.2723338000002028,0.29537978830522
2023-03-05 22:00:00,35.318367,winter weekend,33.58,0.26528199999998775,0.2790150992999872
2023-03-05 23:00:00,33.6277935,winter weekend,33.58,0.27837819999990715,0.27877440811490706
2023-03-06 00:00:00,34.37374500000001,winter weekday,32.09,0.27148140000014714,0.2908018827001576
2023-03-06 01:00:00,32.9980455,winter weekday,32.09,0.31448199999986,0.323380845899856
2023-03-06 02:00:00,32.7756345,winter weekday,32.09,0.2900936000001448,0.2962917358801479
